game_id,league,season,split,1_224p.mkv,2_224p.mkv,Labels-v2.json,valid
uefa-champions-league_2014-2015_2014-11-04-20-00-zenit-petersburg-1-2-bayer-leverkusen,ucl,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2014-11-04 - 20-00 Zenit Petersburg 1 - 2 Bayer Leverkusen/Labels-v2.json,True
uefa-champions-league_2014-2015_2015-02-24-22-45-manchester-city-1-2-barcelona,ucl,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-02-24 - 22-45 Manchester City 1 - 2 Barcelona/Labels-v2.json,True
uefa-champions-league_2014-2015_2015-03-10-22-45-real-madrid-3-4-schalke,ucl,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-03-10 - 22-45 Real Madrid 3 - 4 Schalke/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-03-10 - 22-45 Real Madrid 3 - 4 Schalke/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-03-10 - 22-45 Real Madrid 3 - 4 Schalke/Labels-v2.json,True
uefa-champions-league_2014-2015_2015-03-17-22-45-monaco-0-2-arsenal,ucl,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-03-17 - 22-45 Monaco 0 - 2 Arsenal/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-03-17 - 22-45 Monaco 0 - 2 Arsenal/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-03-17 - 22-45 Monaco 0 - 2 Arsenal/Labels-v2.json,True
uefa-champions-league_2014-2015_2015-04-15-21-45-fc-porto-3-1-bayern-munich,ucl,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-15 - 21-45 FC Porto 3 - 1 Bayern Munich/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-15 - 21-45 FC Porto 3 - 1 Bayern Munich/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-15 - 21-45 FC Porto 3 - 1 Bayern Munich/Labels-v2.json,True
uefa-champions-league_2014-2015_2015-04-22-21-45-real-madrid-1-0-atl.-madrid,ucl,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-22 - 21-45 Real Madrid 1 - 0 Atl. Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-22 - 21-45 Real Madrid 1 - 0 Atl. Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-04-22 - 21-45 Real Madrid 1 - 0 Atl. Madrid/Labels-v2.json,True
uefa-champions-league_2014-2015_2015-05-05-21-45-juventus-2-1-real-madrid,ucl,2014-2015,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-05-05 - 21-45 Juventus 2 - 1 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-05-05 - 21-45 Juventus 2 - 1 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2014-2015/2015-05-05 - 21-45 Juventus 2 - 1 Real Madrid/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-09-29-21-45-bayern-munich-5-0-d.-zagreb,ucl,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Bayern Munich 5 - 0 D. Zagreb/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Bayern Munich 5 - 0 D. Zagreb/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-09-29 - 21-45 Bayern Munich 5 - 0 D. Zagreb/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-03-22-45-real-madrid-1-0-paris-sg,ucl,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Real Madrid 1 - 0 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Real Madrid 1 - 0 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Real Madrid 1 - 0 Paris SG/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-03-22-45-sevilla-1-3-manchester-city,ucl,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Sevilla 1 - 3 Manchester City/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Sevilla 1 - 3 Manchester City/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Sevilla 1 - 3 Manchester City/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-03-22-45-shakhtar-donetsk-4-0-malmo-ff,ucl,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Shakhtar Donetsk 4 - 0 Malmo FF/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Shakhtar Donetsk 4 - 0 Malmo FF/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Shakhtar Donetsk 4 - 0 Malmo FF/Labels-v2.json,True
uefa-champions-league_2015-2016_2015-11-25-22-45-shakhtar-donetsk-3-4-real-madrid,ucl,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Shakhtar Donetsk 3 - 4 Real Madrid/Labels-v2.json,True
uefa-champions-league_2015-2016_2016-04-05-21-45-bayern-munich-1-0-benfica,ucl,2015-2016,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2016-04-05 - 21-45 Bayern Munich 1 - 0 Benfica/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2016-04-05 - 21-45 Bayern Munich 1 - 0 Benfica/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2015-2016/2016-04-05 - 21-45 Bayern Munich 1 - 0 Benfica/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-11-01-20-45-besiktas-1-1-napoli,ucl,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-01 - 20-45 Besiktas 1 - 1 Napoli/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-01 - 20-45 Besiktas 1 - 1 Napoli/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-01 - 20-45 Besiktas 1 - 1 Napoli/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-11-01-22-45-manchester-city-3-1-barcelona,ucl,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-01 - 22-45 Manchester City 3 - 1 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-01 - 22-45 Manchester City 3 - 1 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-01 - 22-45 Manchester City 3 - 1 Barcelona/Labels-v2.json,True
uefa-champions-league_2016-2017_2016-11-23-22-45-arsenal-2-2-paris-sg,ucl,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Arsenal 2 - 2 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Arsenal 2 - 2 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Arsenal 2 - 2 Paris SG/Labels-v2.json,True
uefa-champions-league_2016-2017_2017-03-08-22-45-barcelona-6-1-paris-sg,ucl,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-03-08 - 22-45 Barcelona 6 - 1 Paris SG/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-03-08 - 22-45 Barcelona 6 - 1 Paris SG/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-03-08 - 22-45 Barcelona 6 - 1 Paris SG/Labels-v2.json,True
uefa-champions-league_2016-2017_2017-04-12-21-45-bayern-munich-1-2-real-madrid,ucl,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-04-12 - 21-45 Bayern Munich 1 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-04-12 - 21-45 Bayern Munich 1 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-04-12 - 21-45 Bayern Munich 1 - 2 Real Madrid/Labels-v2.json,True
uefa-champions-league_2016-2017_2017-05-02-21-45-real-madrid-3-0-atl.-madrid,ucl,2016-2017,test,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/europe_uefa-champions-league/2016-2017/2017-05-02 - 21-45 Real Madrid 3 - 0 Atl. Madrid/Labels-v2.json,True
laliga_2014-2015_2015-02-21-18-00-barcelona-0-1-malaga,laliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-02-21 - 18-00 Barcelona 0 - 1 Malaga/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-02-21 - 18-00 Barcelona 0 - 1 Malaga/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-02-21 - 18-00 Barcelona 0 - 1 Malaga/Labels-v2.json,True
laliga_2014-2015_2015-02-22-23-00-elche-0-2-real-madrid,laliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-02-22 - 23-00 Elche 0 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-02-22 - 23-00 Elche 0 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-02-22 - 23-00 Elche 0 - 2 Real Madrid/Labels-v2.json,True
laliga_2014-2015_2015-05-09-21-00-real-madrid-2-2-valencia,laliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-09 - 21-00 Real Madrid 2 - 2 Valencia/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-09 - 21-00 Real Madrid 2 - 2 Valencia/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-09 - 21-00 Real Madrid 2 - 2 Valencia/Labels-v2.json,True
laliga_2014-2015_2015-05-17-20-00-atl.-madrid-0-1-barcelona,laliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-17 - 20-00 Atl. Madrid 0 - 1 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-17 - 20-00 Atl. Madrid 0 - 1 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-17 - 20-00 Atl. Madrid 0 - 1 Barcelona/Labels-v2.json,True
laliga_2014-2015_2015-05-17-20-00-espanyol-1-4-real-madrid,laliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-17 - 20-00 Espanyol 1 - 4 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-17 - 20-00 Espanyol 1 - 4 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-17 - 20-00 Espanyol 1 - 4 Real Madrid/Labels-v2.json,True
laliga_2014-2015_2015-05-23-19-30-barcelona-2-2-dep.-la-coruna,laliga,2014-2015,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-23 - 19-30 Barcelona 2 - 2 Dep. La Coruna/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-23 - 19-30 Barcelona 2 - 2 Dep. La Coruna/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2014-2015/2015-05-23 - 19-30 Barcelona 2 - 2 Dep. La Coruna/Labels-v2.json,True
laliga_2015-2016_2015-08-29-21-30-barcelona-1-0-malaga,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-08-29 - 21-30 Barcelona 1 - 0 Malaga/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-08-29 - 21-30 Barcelona 1 - 0 Malaga/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-08-29 - 21-30 Barcelona 1 - 0 Malaga/Labels-v2.json,True
laliga_2015-2016_2015-09-12-17-00-espanyol-0-6-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-12 - 17-00 Espanyol 0 - 6 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-12 - 17-00 Espanyol 0 - 6 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-12 - 17-00 Espanyol 0 - 6 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2015-09-23-22-00-ath-bilbao-1-2-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-23 - 22-00 Ath Bilbao 1 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-23 - 22-00 Ath Bilbao 1 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-23 - 22-00 Ath Bilbao 1 - 2 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2015-09-26-19-15-real-madrid-0-0-malaga,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-26 - 19-15 Real Madrid 0 - 0 Malaga/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-26 - 19-15 Real Madrid 0 - 0 Malaga/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-09-26 - 19-15 Real Madrid 0 - 0 Malaga/Labels-v2.json,True
laliga_2015-2016_2015-10-04-21-30-atl.-madrid-1-1-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-10-04 - 21-30 Atl. Madrid 1 - 1 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-10-04 - 21-30 Atl. Madrid 1 - 1 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-10-04 - 21-30 Atl. Madrid 1 - 1 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2015-11-21-20-15-real-madrid-0-4-barcelona,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-11-21 - 20-15 Real Madrid 0 - 4 Barcelona/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-11-21 - 20-15 Real Madrid 0 - 4 Barcelona/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-11-21 - 20-15 Real Madrid 0 - 4 Barcelona/Labels-v2.json,True
laliga_2015-2016_2015-11-29-18-00-eibar-0-2-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-11-29 - 18-00 Eibar 0 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-11-29 - 18-00 Eibar 0 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2015-11-29 - 18-00 Eibar 0 - 2 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2016-01-24-22-30-betis-1-1-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-24 - 22-30 Betis 1 - 1 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-24 - 22-30 Betis 1 - 1 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-24 - 22-30 Betis 1 - 1 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2016-01-31-22-30-real-madrid-6-0-espanyol,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-31 - 22-30 Real Madrid 6 - 0 Espanyol/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-31 - 22-30 Real Madrid 6 - 0 Espanyol/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-01-31 - 22-30 Real Madrid 6 - 0 Espanyol/Labels-v2.json,True
laliga_2015-2016_2016-02-07-22-30-granada-cf-1-2-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-07 - 22-30 Granada CF 1 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-07 - 22-30 Granada CF 1 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-07 - 22-30 Granada CF 1 - 2 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2016-02-21-18-00-malaga-1-1-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-21 - 18-00 Malaga 1 - 1 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-21 - 18-00 Malaga 1 - 1 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-02-21 - 18-00 Malaga 1 - 1 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2016-03-05-18-00-real-madrid-7-1-celta-vigo,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-05 - 18-00 Real Madrid 7 - 1 Celta Vigo/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-05 - 18-00 Real Madrid 7 - 1 Celta Vigo/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-05 - 18-00 Real Madrid 7 - 1 Celta Vigo/Labels-v2.json,True
laliga_2015-2016_2016-03-13-22-30-las-palmas-1-2-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-13 - 22-30 Las Palmas 1 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-13 - 22-30 Las Palmas 1 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-03-13 - 22-30 Las Palmas 1 - 2 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2016-04-02-21-30-barcelona-1-2-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-04-02 - 21-30 Barcelona 1 - 2 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-04-02 - 21-30 Barcelona 1 - 2 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-04-02 - 21-30 Barcelona 1 - 2 Real Madrid/Labels-v2.json,True
laliga_2015-2016_2016-04-09-17-00-real-madrid-4-0-eibar,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-04-09 - 17-00 Real Madrid 4 - 0 Eibar/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-04-09 - 17-00 Real Madrid 4 - 0 Eibar/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-04-09 - 17-00 Real Madrid 4 - 0 Eibar/Labels-v2.json,True
laliga_2015-2016_2016-04-16-17-00-getafe-1-5-real-madrid,laliga,2015-2016,train,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-04-16 - 17-00 Getafe 1 - 5 Real Madrid/1_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-04-16 - 17-00 Getafe 1 - 5 Real Madrid/2_224p.mkv,/home/al.pedro.santos/gaussian_football/data/raw/spain_laliga/2015-2016/2016-04-16 - 17-00 Getafe 1 - 5 Real Madrid/Labels-v2.json,True
